Conn.Dens.,Porosity,SSA,Ech,Tortuosity,k_m2_predetto
371.124,0.23406,5.357999999999999,-127.0,1.975,1.2610810930593307e-11
371.124,0.2162,5.357999999999999,-180.0,2.473,8.867760477179478e-12
371.124,0.23429499999999998,5.804500000000001,-220.0,1.817,1.5100110493856336e-11
300.0,0.129,1.3217340000000002,-216.625,3.34,8.165687830398919e-13
300.0,0.125,1.22475,-192.679,4.349,9.232852529913822e-13
28.6085,0.138049,1.3858463012,-34.2529375,2.46,1.886962468661187e-12
32.1085625,0.139097,1.4323791769,-39.44574999999999,3.5,1.3866065000033858e-12
36.021875,0.162102,1.6627936853999996,-42.6638125,2.7,1.7617387373796977e-12
31.379375,0.19845400000000002,2.087537626,-35.228125000000006,3.0,1.6943609408424912e-12
94.4375,0.11591166,10.364797,-50.283006250000014,3.0,1.227585429623648e-12
137.9375,0.12499896000000002,11.831036000000001,-83.17359999999998,3.3,1.2195502730726118e-12
29.653625,0.126526,2.4756203686,-198.24,4.2,1.523410367743152e-13
29.653625,0.132549,2.6543732544,-201.380625,4.5,7.994243576541895e-14
66.040125,0.13855,2.88837956,-204.76375,4.3,1.5035461504288997e-13
66.040125,0.13503,2.752897119,-194.68,4.45,1.8662074547608988e-13
184.6875,0.06304018,10.489847,-196.405,2.9,3.198900793527421e-13
189.875,0.067163122,11.12419,-195.480625,2.7,4.2065713606626564e-13
52.9375,0.016692901,3.5833465,-46.95460374999998,3.6,7.79412311487983e-14
52.9375,0.016692901,3.5833465,-46.95460374999998,3.7,5.6513661840983716e-14
80.875,0.022484421,5.2339588,-62.7280375,4.0,6.634373591543159e-14
80.875,0.022484421,5.2339588,-62.7280375,3.8,5.025675493702552e-14
92.8125,0.027158844,5.6986547,-196.233125,3.1,2.0523451685032675e-13
152.9375,0.042695645,8.5172979,-5.953271812500002,3.2,3.0614330311421e-13
87.875,0.02663955,4.996205299999999,-48.90539000000001,3.5,2.3591271667966185e-13
154.0,0.042870989,7.9304615,-80.54136875,3.2,2.1218540372540292e-13
